province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,KITCHEN,SEPARATE,88894,29.21,78923
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,KITCHEN,SHARED,28973,9.52,25824
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,KITCHEN,NONE,186410,61.26,154633
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,BATH,SEPARATE,180324,59.26,157141
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,BATH,SHARED,74124,24.36,66147
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,BATH,NONE,49829,16.38,36092
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,SEWER,63277,20.8,52440
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,SEPTIC TANK,34745,11.42,31683
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,OPEN DRAIN,99225,32.61,86123
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,PIT WITH SLAB,49760,16.35,45681
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,OTHER,4584,1.51,3765
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OWNED,259380,85.24,LATRINE,NONE,52686,17.32,39688
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,KITCHEN,SEPARATE,88894,29.21,5192
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,KITCHEN,SHARED,28973,9.52,1230
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,KITCHEN,NONE,186410,61.26,6283
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,BATH,SEPARATE,180324,59.26,9334
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,BATH,SHARED,74124,24.36,2415
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,BATH,NONE,49829,16.38,956
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,SEWER,63277,20.8,6989
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,SEPTIC TANK,34745,11.42,626
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,OPEN DRAIN,99225,32.61,3335
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,PIT WITH SLAB,49760,16.35,864
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,OTHER,4584,1.51,92
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENTED,12705,4.18,LATRINE,NONE,52686,17.32,799
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,KITCHEN,SEPARATE,88894,29.21,4779
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,KITCHEN,SHARED,28973,9.52,1919
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,KITCHEN,NONE,186410,61.26,25494
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,BATH,SEPARATE,180324,59.26,13849
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,BATH,SHARED,74124,24.36,5562
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,BATH,NONE,49829,16.38,12781
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,SEWER,63277,20.8,3848
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,SEPTIC TANK,34745,11.42,2436
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,OPEN DRAIN,99225,32.61,9767
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,PIT WITH SLAB,49760,16.35,3215
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,OTHER,4584,1.51,727
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,RENT FREE,32192,10.58,LATRINE,NONE,52686,17.32,12199
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,KITCHEN,SEPARATE,65653,25.66,60373
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,KITCHEN,SHARED,22587,8.83,20669
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,KITCHEN,NONE,167569,65.51,140683
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,BATH,SEPARATE,144529,56.5,129263
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,BATH,SHARED,63043,24.64,57363
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,BATH,NONE,48237,18.86,35099
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,SEWER,27092,10.59,24471
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,SEPTIC TANK,33522,13.1,30735
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,OPEN DRAIN,89977,35.17,78676
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,PIT WITH SLAB,48863,19.1,44951
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,OTHER,4385,1.71,3631
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OWNED,221725,86.68,LATRINE,NONE,51970,20.32,39261
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,KITCHEN,SEPARATE,65653,25.66,1428
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,KITCHEN,SHARED,22587,8.83,420
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,KITCHEN,NONE,167569,65.51,3241
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,BATH,SEPARATE,144529,56.5,3289
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,BATH,SHARED,63043,24.64,1035
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,BATH,NONE,48237,18.86,765
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,SEWER,27092,10.59,918
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,SEPTIC TANK,33522,13.1,464
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,OPEN DRAIN,89977,35.17,2131
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,PIT WITH SLAB,48863,19.1,770
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,OTHER,4385,1.71,63
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENTED,5089,1.99,LATRINE,NONE,51970,20.32,743
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,KITCHEN,SEPARATE,65653,25.66,3852
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,KITCHEN,SHARED,22587,8.83,1498
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,KITCHEN,NONE,167569,65.51,23645
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,BATH,SEPARATE,144529,56.5,11977
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,BATH,SHARED,63043,24.64,4645
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,BATH,NONE,48237,18.86,12373
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,SEWER,27092,10.59,1703
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,SEPTIC TANK,33522,13.1,2323
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,OPEN DRAIN,89977,35.17,9170
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,PIT WITH SLAB,48863,19.1,3142
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,OTHER,4385,1.71,691
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,RENT FREE,28995,11.33,LATRINE,NONE,51970,20.32,11966
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,KITCHEN,SEPARATE,23241,47.95,18550
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,KITCHEN,SHARED,6386,13.18,5155
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,KITCHEN,NONE,18841,38.87,13950
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,BATH,SEPARATE,35795,73.85,27878
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,BATH,SHARED,11081,22.86,8784
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,BATH,NONE,1592,3.28,993
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,SEWER,36185,74.66,27969
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,SEPTIC TANK,1223,2.52,948
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,OPEN DRAIN,9248,19.08,7447
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,PIT WITH SLAB,897,1.85,730
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,OTHER,199,0.41,134
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,OWNED,37655,77.69,LATRINE,NONE,716,1.48,427
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,KITCHEN,SEPARATE,23241,47.95,3764
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,KITCHEN,SHARED,6386,13.18,810
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,KITCHEN,NONE,18841,38.87,3042
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,BATH,SEPARATE,35795,73.85,6045
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,BATH,SHARED,11081,22.86,1380
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,BATH,NONE,1592,3.28,191
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,SEWER,36185,74.66,6071
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,SEPTIC TANK,1223,2.52,162
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,OPEN DRAIN,9248,19.08,1204
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,PIT WITH SLAB,897,1.85,94
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,OTHER,199,0.41,29
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENTED,7616,15.71,LATRINE,NONE,716,1.48,56
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,KITCHEN,SEPARATE,23241,47.95,927
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,KITCHEN,SHARED,6386,13.18,421
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,KITCHEN,NONE,18841,38.87,1849
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,BATH,SEPARATE,35795,73.85,1872
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,BATH,SHARED,11081,22.86,917
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,BATH,NONE,1592,3.28,408
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,SEWER,36185,74.66,2145
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,SEPTIC TANK,1223,2.52,113
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,OPEN DRAIN,9248,19.08,597
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,PIT WITH SLAB,897,1.85,73
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,OTHER,199,0.41,36
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,RENT FREE,3197,6.6,LATRINE,NONE,716,1.48,233
